id,price,price_display,frequency,property_type,bedrooms,bathrooms,address,summary,property_url,contact_url,branch,branch_id,added_or_reduced,first_visible_date,let_type,postcode,search_date,letting_details,property_size_sqft,property_size_sqm,scraping_success,scraping_error
168110588,1466,"£1,466 pcm",monthly,Flat,1,,"Tulse Hill, London, SW2",***ONE MONTH FREE RENT IF MOVE IN BY 31ST OCTOBER***AVAILABLE NOW***UNFURNISHED***GREAT LOCATION***,https://www.rightmove.co.uk/properties/168110588#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168110588,"HC-GB, South",238694,Added on 10/10/2025,2025-10-10T22:44:44Z,,SW2,2025-10-15T18:49:38.504336,"{'let available date': '17/10/2025', 'deposit': '£1,800', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
168109892,1450,"£1,450 pcm",monthly,Ground Maisonette,2,1.0,"Sherwood Park Road, Sutton, SM1","Property number 44287.
2 bedroom ground floor flat to rent, central Sutton",https://www.rightmove.co.uk/properties/168109892#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168109892,"Visum, Nationwide",35298,Added on 10/10/2025,2025-10-10T21:30:38Z,,SM1,2025-10-15T18:49:38.504339,"{'let available date': 'Now', 'deposit': '£1,450', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
168107426,1450,"£1,450 pcm",monthly,Apartment,1,1.0,"Edward Avenue, Chingford E4","Coultons are thrilled to offer for rent in good decorative condition throughout, this one bedroom ground floor flat situated within a 15 minute walk of Highams Park Station, close to Chingford Mount local shops and amenities as well as a short bus ride from Blackhorse Road (Victoria Line) undergr...",https://www.rightmove.co.uk/properties/168107426#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168107426,"Coultons, London",115756,Added on 10/10/2025,2025-10-10T19:24:00Z,,E4,2025-10-15T18:49:38.504341,"{'let available date': 'Now', 'deposit': '£1,673', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
168102950,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Hampton Road, Twickenham","Available immediately is this impressive one double bedroom conversion apartment which benefits from having an open plan kitchen/reception room, parking and a double bedroom. The property is perfect for singles or couples looking for a beautiful home.",https://www.rightmove.co.uk/properties/168102950#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168102950,"Dexters, Twickenham",84818,Added on 10/10/2025,2025-10-10T17:24:39Z,,,2025-10-15T18:49:38.504343,"{'let available date': 'Ask agent', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,TRUE,
168102197,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Dairyman Close, Cricklewood, NW2","This one's for you if... You’ve always wanted a home that feels open, bright, and easy to live in. Clean, neutral interiors keep things modern and fresh, while the layout flows in a way that makes working from home simple—whether that’s at your desk or out in the com...",https://www.rightmove.co.uk/properties/168102197#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168102197,"Paramount, London - Lettings",62636,Added on 10/10/2025,2025-10-10T17:14:29Z,,NW2,2025-10-15T18:49:38.504345,"{'let available date': '17/11/2025', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",463.0,43.0,TRUE,
168102146,1300,"£1,300 pcm",monthly,Flat,1,1.0,"Shooters Hill Road, London, SE3",Beautiful One Bedroom Flat on Shooters Hill Road. This unfurnished first floor flat has a lovely open plan kitchen/living area. It boast a good sized bedroom with en-suite bathroom. It is on the... ** Property Reference: 2653734 **,https://www.rightmove.co.uk/properties/168102146#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168102146,"OpenRent, London",96668,Added on 10/10/2025,2025-10-10T17:13:56Z,,SE3,2025-10-15T18:49:38.504347,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
168097484,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Genesis House, Sutton, SM2","Situated a 1 minute walk from the entrance to Sutton Station, you can truly cut down your commute from this immaculate one bedroom apartment. The modern kitchen is open to a comfortable living... ** Property Reference: 2654684 **",https://www.rightmove.co.uk/properties/168097484#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168097484,"OpenRent, London",96668,Added on 10/10/2025,2025-10-10T16:28:59Z,,SM2,2025-10-15T18:49:38.504349,"{'let available date': '10/11/2025', 'deposit': '£1,731', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
167560070,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Bright 1-bedroom flat situated within a well-connected location, Glenarm Road, E5","This bright 1-bedroom flat for rent on Glenarm Road, London, E5. Featuring double glazing, an en suite bathroom, and a fitted kitchen with a kitchen diner this property offers convenience and comfort. An ideal choice for single professionals or couples seeking a stylish urban retreat.",https://www.rightmove.co.uk/properties/167560070#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167560070,"Maxwells Estates, Islington",88079,Reduced on 10/10/2025,2025-09-29T13:51:34Z,,E5,2025-10-15T18:49:38.504351,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,TRUE,
168093854,1450,"£1,450 pcm",monthly,Apartment,1,1.0,"Norwood Road, Tulse Hill","Oaks Estate Agents are delighted to offer to the market this charming one-bedroom, first floor apartment, situated a stone’s throw from Tulse Hill station",https://www.rightmove.co.uk/properties/168093854#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168093854,"Oaks Estate Agents, Streatham Lettings",201446,Added on 10/10/2025,2025-10-10T15:53:06Z,,,2025-10-15T18:49:38.504353,"{'let available date': '17/10/2025', 'deposit': '£1,673', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
168092753,1375,"£1,375 pcm",monthly,Maisonette,1,1.0,"St. Barnabas Road, Sutton, SM1","This spacious one-bedroom ground floor maisonette is located in St Barnabas Road, just a short walk from Sutton’s main train station, High Street, and town centre amenities. The property benefits... ** Property Reference: 2654593 **",https://www.rightmove.co.uk/properties/168092753#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168092753,"OpenRent, London",96668,Added on 10/10/2025,2025-10-10T15:44:25Z,,SM1,2025-10-15T18:49:38.504355,"{'let available date': '09/11/2025', 'deposit': '£1,585', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,TRUE,
168090944,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Varsity Drive, Twickenham",No summary available.,https://www.rightmove.co.uk/properties/168090944#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168090944,"Dexters, Twickenham",84818,Added on 10/10/2025,2025-10-10T15:27:37Z,,,2025-10-15T18:49:38.504357,"{'let available date': 'Ask agent', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,TRUE,
168088427,1460,"£1,460 pcm",monthly,Flat,1,1.0,"Yeoman House, 63 Croydon Road, London","We are proud to offer a luxurious living in the heart of Penge. Introducing a pinnacle of modern urban living at Yeoman House, 63 Croydon Road, Penge, London, SE20 7TS. Exquisite and brand-new 1 and 2 bedroom apartments are nestled within a newly developed residential building, offering a...",https://www.rightmove.co.uk/properties/168088427#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168088427,"Mays Management, London",229781,Added on 10/10/2025,2025-10-10T14:58:16Z,,,2025-10-15T18:49:38.504359,"{'let available date': '24/10/2025', 'deposit': '£1,684', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",441.0,41.0,TRUE,
168086480,1500,"£1,500 pcm",monthly,Flat,2,1.0,"Stephenson House, Hurst Lane, Abbeywood, SE2","Spacious 2 bedroom top floor purpose built flat, situated very close to woodland and only a short distance to Abbey Wood station and local shopping facilities. The property comprises entrance hall, lounge with access to balcony, fitted kitchen, 2 bedrooms and bathroom. Other benefits from gas cen...",https://www.rightmove.co.uk/properties/168086480#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168086480,"hi-residential, South East London",5609,Added on 10/10/2025,2025-10-10T14:32:46Z,,SE2,2025-10-15T18:49:38.504361,"{'let available date': 'Now', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,TRUE,
168085889,1450,"£1,450 pcm",monthly,Flat,1,1.0,"Chase Side, London, N14",Deposit Free Option!!!Oyster Properties are proud to present this one-bedroom flat located on the First Floor.,https://www.rightmove.co.uk/properties/168085889#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168085889,"Oyster Properties, London",37065,Added on 10/10/2025,2025-10-10T14:26:10Z,,N14,2025-10-15T18:49:38.504363,"{'let available date': 'Now', 'deposit': '£1,812', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
167105669,1500,"£1,500 pcm",monthly,Bungalow,1,1.0,"Russell Road, Wimbledon, London, SW19","One Bedroom flat situated in this sought after location in the heart of Wimbledon Town Centre. This delightful one-bedroom flat has a double bedroom, fitted kitchen, bathroom, and private garden, is in a superb location very close by to Wimbledon Town Centre and Wimbledon Mainline Stat...",https://www.rightmove.co.uk/properties/167105669#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167105669,"Hawes & Co, Wimbledon",194231,Reduced on 10/10/2025,2025-09-17T15:51:54Z,,SW19,2025-10-15T18:49:38.504365,"{'let available date': 'Now', 'deposit': '£0', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,TRUE,
166875470,1445,"£1,445 pcm",monthly,Flat,1,1.0,"Oliver Road, Leyton","A smartly finished and artfully arranged one bedroom flat on the lower ground floor of a Victorian conversion just moments from Leyton Jubilee Park and Coronation Gardens. The transport links of Leyton tube are also within easy reach. Ideal for a professional couple or single, this beaut...",https://www.rightmove.co.uk/properties/166875470#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166875470,"The Stow Brothers, Walthamstow & Leyton",114391,Added on 10/10/2025,2025-09-11T13:11:10Z,,,2025-10-15T18:49:38.504367,"{'let available date': 'Now', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,TRUE,
168078995,1350,"£1,350 pcm",monthly,Flat,1,1.0,"AUDLEY ROAD, HENDON, NW4",FULLY ELECTRIC HEATING AND HOT WATER SYSTEM (NO GAS SUPPLY) - MODERN ONE BEDROOM DUPLEX FLAT - OVER FIRST & SECOND FLOOR - BRIGHT LOUNGE WITH OPEN PLAN KITCHEN - TILED BATHROOM WITH WC - SPACIOUS DOUBLE BEDROOM - CLOSE TO HENDON CENTRAL TUBE STAION AND LOCAL SHOPS AND RESTAURANTS - ONE PARKIN...,https://www.rightmove.co.uk/properties/168078995#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168078995,"Ashmore & Co, London",248612,Added on 10/10/2025,2025-10-10T12:48:52Z,,NW4,2025-10-15T18:49:38.504370,"{'let available date': 'Now', 'deposit': '£1,442', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
168077426,1450,"£1,450 pcm",monthly,Flat,2,1.0,"Philips Close, Carshalton, Greater London, SM5",A modern and newly decorated two bedroom top floor flat only a 5 minute walk to Hackbridge station. Unfurnished. Ample residents parking. AVAILABLE IMMEDIATELY,https://www.rightmove.co.uk/properties/168077426#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168077426,"Kenyons Estate Agents, Carshalton",8348,Added on 10/10/2025,2025-10-10T12:39:02Z,,SM5,2025-10-15T18:49:38.504372,"{'let available date': '18/10/2025', 'deposit': 'Ask agent', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
166461398,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Hopkins Road, Leyton E10","1 Bedroom First Floor Flat - Hopkins Road, Leyton E10",https://www.rightmove.co.uk/properties/166461398#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166461398,"In Estates, London",38897,Reduced on 10/10/2025,2025-09-01T17:56:19Z,,E10,2025-10-15T18:49:38.504374,"{'let available date': '27/10/2025', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,46.0,TRUE,
168074018,1430,"£1,430 pcm",monthly,Apartment,1,1.0,"Mulgrave Road, Sutton, Surrey, SM2","AVAILABLE NOW Conveniently located in Mulgrave Road walking distance to Sutton mainline station, we are pleased to offer for sale this really spacious one bedroom ground floor apartment with share of freehold and 990 year lease. The accommodation is exceptional: spacious entrance ...",https://www.rightmove.co.uk/properties/168074018#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168074018,"Burn & Warne, Sutton",13793,Added on 10/10/2025,2025-10-10T11:39:41Z,,SM2,2025-10-15T18:49:38.504376,"{'let available date': '18/10/2025', 'deposit': '£0', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,TRUE,
168073568,1500,"£1,500 pcm",monthly,Flat,1,1.0,"North Road, Colliers Wood","**AVAILABLE 10TH NOVEMBER 2025** This is a spacious and very well presented one bedroom flat, offered with its own allocated parking space. Located in an ideal commuting area into the City, with Colliers Wood Underground Station within walking distance and Wimbledon Thameslink, District Line and ...",https://www.rightmove.co.uk/properties/168073568#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168073568,"Ellisons, Colliers Wood",62634,Added on 10/10/2025,2025-10-10T11:34:23Z,,,2025-10-15T18:49:38.504378,"{'let available date': '10/11/2025', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,TRUE,
168072071,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Large, Bright, Double Studio, near Gloucester Road, SW5","A large, bright double room with own bathroom, 5 minuet walk from Gloucester Road Tube station. Gas and electricity included. Ground floor studio,  with high ceilings, large Sainsbury's at end of the road.",https://www.rightmove.co.uk/properties/168072071#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168072071,"Bellman London Ltd, London",145976,Added on 10/10/2025,2025-10-10T11:14:42Z,,SW5,2025-10-15T18:49:38.504380,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,TRUE,
168069146,1350,"£1,350 pcm",monthly,Apartment,1,1.0,"Lower Road, London SE16 2LW","Now on the market is this second floor, one bedroom flat, ideal for single occupancy. The entire building was completely new throughout approx 6 years ago. Modern and bright with a separate shower-room. Gas central heating and double-glazing. Offered as unfurnished available from 4th November 202...",https://www.rightmove.co.uk/properties/168069146#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168069146,"ENS Property Group Ltd, London",247784,Added on 10/10/2025,2025-10-10T10:32:16Z,,SE16,2025-10-15T18:49:40.916058,"{'let available date': '04/11/2025', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
168068822,1500,"£1,500 pcm",monthly,Duplex,1,1.0,"Lower Square, Isleworth, TW7","Beautiful duplex near River Thames in Old Isleworth. Modern kitchen, private balcony, spacious double bedroom. Close to local shops, amenities, and Isleworth Station.",https://www.rightmove.co.uk/properties/168068822#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168068822,"Oakhill, Isleworth",88216,Added on 10/10/2025,2025-10-10T10:28:09Z,,TW7,2025-10-15T18:49:40.916067,"{'let available date': '17/11/2025', 'deposit': '£1,730', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,TRUE,
168068378,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Cottenham Park Road, London, SW20",A well-presented and recently repainted one bedroom first floor flat to rent in West Wimbledon.,https://www.rightmove.co.uk/properties/168068378#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168068378,"Kinleigh Folkard & Hayward - Lettings, Raynes Park",95629,Added on 10/10/2025,2025-10-10T10:21:15Z,,SW20,2025-10-15T18:49:40.916076,"{'let available date': '31/10/2025', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,TRUE,
168067961,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"High Road, London, N12","We are pleased to present a newly refurbished one bedroom apartment to rent in North Finchley High Road, N12. This one bedroom apartment comprises of a sleek and modern kitchen reception area, a double bedroom with built in storage and a good-sized bathroom. The development offers lift access and...",https://www.rightmove.co.uk/properties/168067961#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168067961,"Nova Haus London, London",240566,Added on 10/10/2025,2025-10-10T10:15:34Z,,N12,2025-10-15T18:49:40.916084,"{'let available date': 'Now', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",480.0,45.0,TRUE,
150034913,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Middle Lane, Crouch End , London","Lovely One Double bedroom flat in the heart of Crouch End . The property has recently been refurbished and comprises a bright and spacious reception room, separate modern kitchen, One double bedroom with plenty of storage and a morden bathroom. Located opposite the beautiful Priory Park, with th...",https://www.rightmove.co.uk/properties/150034913#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=150034913,"David Astburys Ltd, Crouch End",176261,Added on 10/10/2025,2024-07-09T09:24:16Z,,,2025-10-15T18:49:40.916103,"{'let available date': 'Ask agent', 'deposit': '£1,731', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,TRUE,
168066362,1450,"£1,450 pcm",monthly,Apartment,1,1.0,"Angelica Drive, Beckton, E6",One bedroom ground floor part furnished flat in excellent condition. The property in situated in a great location being only a short walk from Beckton Station and its many shopping facilities. The property is spacious throughout and also includes an allocated parking space. Available Now ,https://www.rightmove.co.uk/properties/168066362#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168066362,"Spencer James Residential, London",283697,Added on 10/10/2025,2025-10-10T09:51:37Z,,E6,2025-10-15T18:49:40.916116,"{'let available date': 'Now', 'deposit': 'Ask agent', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
165819200,1350,"£1,350 pcm",monthly,Apartment,1,1.0,"Lewisham High Street, London, SE13",No Deposit Option Available For Tenants Stirling Ackroyd are delighted to present this newly refurbished one bedroom apartment situated on the upper floor above commercial unit which is located on the popular Lewisham High Street. The property offers a brand-new kitchen and ...,https://www.rightmove.co.uk/properties/165819200#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=165819200,"Stirling Ackroyd Lettings, West Byfleet",262121,Reduced on 10/10/2025,2025-08-15T23:15:23Z,,SE13,2025-10-15T18:49:40.916123,"{'let available date': 'Now', 'deposit': '£1,557', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
167274641,1400,"£1,400 pcm",monthly,Flat,1,1.0,"West Green Road, London, N15",Lovely 1 bedroom flat is set within minutes walk to Seven Sisters tube station & local amenities.,https://www.rightmove.co.uk/properties/167274641#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167274641,"Stelfort, London",67576,Reduced on 10/10/2025,2025-09-22T16:16:40Z,,N15,2025-10-15T18:49:40.916131,"{'let available date': '24/10/2025', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",,,TRUE,
126399170,1425,"£1,425 pcm",monthly,Flat,1,1.0,"Elsden Road, Tottenham, N17",Tilson & Spencer present this spacious one bedroom first floor Victorian flat situated on a highly favoured road within a short walk of the historic Bruce Castle Park and Bruce Grove railway station. The property offers convenient links for transport and offers quick access to Tottenham High ...,https://www.rightmove.co.uk/properties/126399170#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=126399170,"Tilson & Spencer, Tottenham",166970,Reduced on 10/10/2025,2022-08-25T12:41:06Z,,N17,2025-10-15T18:49:40.916139,"{'let available date': 'Now', 'deposit': '£1,644', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
167743379,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Glenarm Road, E5 0LZ","APPROX 400 SQUARE FOOT | EXTREMELY BRIGHT WITH SOUTH FACING WINDOWS | SEPARATE KITCHEN AND LIVING ROOM / BEDROOM | PURPOSE BUILT, LOW RISE DEVELOPMENT | EXCEPTIONAL LOCATION | WALK TO CHATSWORTH ROAD & HACKNEY CENTRAL | CLOSE TO PARKS AND AMENITIES | QUIET CUL-DE-SAC | SUITABLE FOR INDIVIDUALS, C...",https://www.rightmove.co.uk/properties/167743379#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167743379,"bigmove estate agents, Hackney",51218,Reduced on 10/10/2025,2025-10-03T08:37:50Z,,E5,2025-10-15T18:49:40.916148,"{'let available date': 'Now', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
167526719,1300,"£1,300 pcm",monthly,Flat,1,1.0,"Myers Lane, London, New Cross, SE14","First floor one bedroom apartment in quiet development close to South Bermondsey and New Cross Gate stations. The property offers a large and bright reception room, spacious kitchen, double bedroom and bathroom. It also benefits from off street parking. Available part furnished.",https://www.rightmove.co.uk/properties/167526719#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167526719,"Reside, New Cross",9349,Reduced on 10/10/2025,2025-09-27T14:42:13Z,,SE14,2025-10-15T18:49:40.916156,"{'let available date': '25/10/2025', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,TRUE,
168057854,1449,"£1,449 pcm",monthly,Flat,1,1.0,"Hickory Close, London, N9",ONE BEDROOM Flat in a nice location.***Please note unfortunately claimants are not eligible to rent this property*** This property is within easy reach of all local amenities and t... ** Property Reference: 2632702 **,https://www.rightmove.co.uk/properties/168057854#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168057854,"OpenRent, London",96668,Added on 09/10/2025,2025-10-09T23:08:57Z,,N9,2025-10-15T18:49:40.916164,"{'let available date': 'Now', 'deposit': '£1,449', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,TRUE,
168057161,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Ringles Court, London, E6",Key features Newly refurbished one bedroom flat Allocated gated parking Close to East Ham station Great location with an array of amenitiesDescription A great opportunity to rent this newly refur... ** Property Reference: 2345509 **,https://www.rightmove.co.uk/properties/168057161#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168057161,"OpenRent, London",96668,Added on 09/10/2025,2025-10-09T22:12:45Z,,E6,2025-10-15T18:49:40.916172,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
168055544,1400,"£1,400 pcm",monthly,House,1,2081.0,"Thicket Road, London, SE20","Hindwoods are delighted to welcome to the market, this well presented newly refurbished one bedroom top floor flat. Situated off the main Anerley Road, within half a mile of Anerley, Crystal Palace and Penge West Stations.",https://www.rightmove.co.uk/properties/168055544#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168055544,"Hindwoods, Greenwich",37574,Added on 09/10/2025,2025-10-09T20:15:34Z,,SE20,2025-10-15T18:49:40.916180,"{'let available date': 'Ask agent', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,TRUE,
168053801,1450,"£1,450 pcm",monthly,Flat,1,1.0,"Union Lane, Isleworth","A bright and airy one bedroom apartment in the highly sought-after Union Lane development. The property offers a spacious open-plan living room and kitchen, a double bedroom with built-in storage and a modern bathroom. Perfect for a couple or single occupant, this apartment presents an excellent ...",https://www.rightmove.co.uk/properties/168053801#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168053801,"Dexters, St Margarets",84809,Added on 09/10/2025,2025-10-09T18:11:18Z,,,2025-10-15T18:49:40.916190,"{'let available date': 'Ask agent', 'deposit': '£1,673', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
167435798,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Addison Way, Golders Green, NW11","MUST BE VIEWED. A charming spacious one double bedroom first floor maisonette ideally located close to Temple Fortunes shops,transport links and restaurants. The property offers a fitted kitchen, separate lounge, large bedroom, study, gas central heating and private rear garden. Avail...",https://www.rightmove.co.uk/properties/167435798#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167435798,"Ellis & Co, Golders Green",6769,Reduced on 09/10/2025,2025-09-25T16:57:11Z,,NW11,2025-10-15T18:49:40.916197,"{'let available date': 'Ask agent', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
166549490,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Anglesea Road, Woolwich, SE18 6EG","Manor Estate Agent are delighted to offer this One Bedroom Flat above a shop to Let in Anglesea Road, Woolwich, SE18 6EG.",https://www.rightmove.co.uk/properties/166549490#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166549490,"Manor Estate Agent, London",292346,Reduced on 09/10/2025,2025-09-03T17:47:38Z,,SE18,2025-10-15T18:49:40.916205,"{'let available date': 'Now', 'deposit': '£1,350', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,TRUE,
