id,price,price_display,frequency,property_type,bedrooms,bathrooms,address,summary,property_url,contact_url,branch,branch_id,added_or_reduced,first_visible_date,let_type,postcode,search_date,letting_details,property_size_sqft,property_size_sqm,scraping_success,scraping_error,coordinates,distance_to_center_km,price_score,location_score,size_score,overall_score,size_data_status,geocoding_status
167700761,1300,"£1,300 pcm",monthly,Flat,1,1.0,"Walnut Mews, Sutton, Surrey, SM2","To Rent – One Bedroom Apartment | SM2 Your Move are pleased to present this well-maintained one bedroom purpose-built apartment, ideally located in the sought-after SM2 area. This bright and spacious property features: One double bedroom Modern fi...",https://www.rightmove.co.uk/properties/167700761#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167700761,"Your Move, Sutton",6592,Added on 02/10/2025,2025-10-02T10:36:57Z,,SM2,2025-10-15T18:49:59.184678,"{'let available date': '30/10/2026', 'deposit': '£1,500', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.4934207, -0.0478319)",5.7748009817443515,82.22222222222221,88.4503980365113,43.729438202247195,77.01,estimated,geocoded
167685842,346,"£1,499 pcm",weekly,Flat,1,1.0,"Factory Yard, Hanwell","Newly refurbished one bedroom cottage offering modern interiors with classic charm. Ideally located close to excellent transport links, perfect for single professionals or a couple seeking comfort and convenience.",https://www.rightmove.co.uk/properties/167685842#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167685842,"Dexters, Northfields",202016,Added on 01/10/2025,2025-10-01T18:14:30Z,,,2025-10-15T18:49:59.184700,"{'let available date': 'Ask agent', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.5080753, -0.3406901)",14.794462502932479,100.0,70.41107499413505,43.729438202247195,76.91,estimated,geocoded
167526719,1300,"£1,300 pcm",monthly,Flat,1,1.0,"Myers Lane, London, New Cross, SE14","First floor one bedroom apartment in quiet development close to South Bermondsey and New Cross Gate stations. The property offers a large and bright reception room, spacious kitchen, double bedroom and bathroom. It also benefits from off street parking. Available part furnished.",https://www.rightmove.co.uk/properties/167526719#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167526719,"Reside, New Cross",9349,Reduced on 10/10/2025,2025-09-27T14:42:13Z,,SE14,2025-10-15T18:49:40.916156,"{'let available date': '25/10/2025', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.4834967, -0.0470755)",6.226177999065287,82.22222222222221,87.54764400186943,43.729438202247195,76.65,estimated,geocoded
168077426,1450,"£1,450 pcm",monthly,Flat,2,1.0,"Philips Close, Carshalton, Greater London, SM5",A modern and newly decorated two bedroom top floor flat only a 5 minute walk to Hackbridge station. Unfurnished. Ample residents parking. AVAILABLE IMMEDIATELY,https://www.rightmove.co.uk/properties/168077426#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168077426,"Kenyons Estate Agents, Carshalton",8348,Added on 10/10/2025,2025-10-10T12:39:02Z,,SM5,2025-10-15T18:49:38.504372,"{'let available date': '18/10/2025', 'deposit': 'Ask agent', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.500021, -0.192442)",4.591110580491865,78.88888888888889,90.81777883901627,43.729438202247195,76.63,estimated,geocoded
166260860,1350,"£1,350 pcm",monthly,Apartment,1,1.0,"Acacia Road, Mitcham, Surrey, CR4","***STYLISH ONE BEDROOM IDEAL FOR COMMUTERS*** A modern and well presented one bedroom purpose built flat, this lovely property is ideally located close to Mitcham Eastfield's Station. Offering generous double bedroom, ample storage throughout the property, and large open kitchen reception with mo...",https://www.rightmove.co.uk/properties/166260860#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166260860,"Goodfellows, Mitcham Lettings",89321,Reduced on 05/09/2025,2025-08-27T12:51:13Z,,CR4,2025-10-15T18:50:16.520959,"{'let available date': 'Now', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4934207, -0.0478319)",5.7748009817443515,81.11111111111111,88.4503980365113,43.729438202247195,76.57,estimated,geocoded
166792439,1350,"£1,350 pcm",monthly,Apartment,1,1.0,"Canon Court, 91 Manor Road, WALLINGTON, Surrey, SM6",One Bedroom Flat on the top floor of a high-rise block opposite Wallington Train Station,https://www.rightmove.co.uk/properties/166792439#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166792439,"Andrews Letting and Management, Wallington",34373,Reduced on 29/09/2025,2025-09-09T17:28:37Z,,SM6,2025-10-15T18:50:04.125738,"{'let available date': 'Now', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4934207, -0.0478319)",5.7748009817443515,81.11111111111111,88.4503980365113,43.729438202247195,76.57,estimated,geocoded
167848610,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Goodwin Close, London SE16 3TL","ENS Property Group are delighted to offer you this ground floor apartment located in a quiet cul-de-sac. Offered Furnished and available now. EPC band C. The property is well presented throughout, set on the ground floor, with spacious bedroom with large wardrobe, open-plan kitchen and family bat...",https://www.rightmove.co.uk/properties/167848610#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167848610,"ENS Property Group Ltd, London",247784,Reduced today,2025-10-06T12:13:37Z,,SE16,2025-10-15T18:49:25.586974,"{'let available date': 'Now', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.4947842, -0.0712717)",4.1825119725729545,77.77777777777779,91.63497605485409,43.729438202247195,76.51,estimated,geocoded
168208199,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Kentish Town Road, London, NW1","We are proud to offer this delightful 1 bedroom, 1 bathroom flat in a great location. Available to move in from 01 October 2025. Property is offered furnished. Viewing highly recommended. Contac... ** Property Reference: 2638201 **",https://www.rightmove.co.uk/properties/168208199#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168208199,"OpenRent, London",96668,Reduced on 30/09/2025,2025-10-15T14:45:39Z,,NW1,2025-10-15T18:50:04.125730,"{'let available date': 'Now', 'deposit': '£1,731', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.5450738, -0.141652)",4.22765879713385,77.77777777777779,91.5446824057323,43.729438202247195,76.47,estimated,geocoded
168069146,1350,"£1,350 pcm",monthly,Apartment,1,1.0,"Lower Road, London SE16 2LW","Now on the market is this second floor, one bedroom flat, ideal for single occupancy. The entire building was completely new throughout approx 6 years ago. Modern and bright with a separate shower-room. Gas central heating and double-glazing. Offered as unfurnished available from 4th November 202...",https://www.rightmove.co.uk/properties/168069146#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168069146,"ENS Property Group Ltd, London",247784,Added on 10/10/2025,2025-10-10T10:32:16Z,,SE16,2025-10-15T18:49:40.916058,"{'let available date': '04/11/2025', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.492181, -0.045333)",5.980899266656421,81.11111111111111,88.03820146668716,43.729438202247195,76.41,estimated,geocoded
122077037,1450,"£1,450 pcm",monthly,Flat,1,1.0,"Towerside, Wapping","A beautiful studio apartment located in the heart of Wapping. Property boasts spacious living area with fold away bed, compact kitchen and a family bathroom. Towerside located within a stone's throw from Wapping overground station",https://www.rightmove.co.uk/properties/122077037#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=122077037,"Felicity J Lord, Wapping Wall Lettings",11495,Reduced yesterday,2022-04-07T10:34:53Z,,,2025-10-15T18:49:28.011654,"{'let available date': '31/10/2025', 'deposit': '£1,673', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.5047838, -0.0552633)",5.0359231896166285,78.88888888888889,89.92815362076675,43.729438202247195,76.27,estimated,geocoded
167552708,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Myers Lane,  New Cross, SE14","One bedroom apartment in modern development. Modern kitchen, fresh and sparkling bathroom, sunny reception and roomy double bedroom. Double glazing and gas central heating throughout. Midway between New Cross Gate and South Bermondsey stations with links to The City and Central London. Available ...",https://www.rightmove.co.uk/properties/167552708#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167552708,"Reside, New Cross",9349,Added on 29/09/2025,2025-09-29T12:00:03Z,,SE14,2025-10-15T18:50:04.125767,"{'let available date': 'Now', 'deposit': '£1,555', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.4834967, -0.0470755)",6.226177999065287,81.11111111111111,87.54764400186943,43.729438202247195,76.21,estimated,geocoded
166630376,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Church Street, Enfield, Greater London, EN2","Located on the second floor of a private residential block on 63 Church Street, EN2",https://www.rightmove.co.uk/properties/166630376#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166630376,"Chris Anthony Estates, London",122383,Added on 05/09/2025,2025-09-05T12:24:16Z,,EN2,2025-10-15T18:50:16.520947,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.500021, -0.192442)",4.591110580491865,77.77777777777779,90.81777883901627,43.729438202247195,76.18,estimated,geocoded
167541665,1325,"£1,325 pcm",monthly,Flat,1,1.0,"East Dulwich Grove, East Dulwich","An exceptional newly refurbished studio/room set within a charming Victorian property, just seconds from the vibrant bars, cafés, and restaurants of Lordship Lane. The studio/room has been thoughtfully designed to maximise space, comfortably accommodating a double bed, desk, dining area, and s...",https://www.rightmove.co.uk/properties/167541665#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167541665,"Dexters, East Dulwich",255212,Reduced on 06/10/2025,2025-09-29T09:20:48Z,,,2025-10-15T18:49:51.505884,"{'let available date': 'Ask agent', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.4548433, -0.0851144)",6.6195871590445075,81.66666666666667,86.76082568191099,43.729438202247195,76.12,estimated,geocoded
87324111,1400,"£1,400 pcm",monthly,Flat,1,1.0,"The Spinney, Granville Road, London","*AVAILABLE NOW* *FURNISHED* One Bedroom Ground Floor Flat - West Finchley, N12 Located on the sought-after Granville Road, this charming ground floor flat offers the perfect balance of comfort and convenience.",https://www.rightmove.co.uk/properties/87324111#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=87324111,"James Kei London, London",79893,Added on 03/10/2025,2025-10-14T17:43:36Z,,,2025-10-15T18:49:56.802754,"{'let available date': 'Now', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",463.0,43.0,True,,"(51.53289, -0.1979564)",5.608439415407511,80.0,88.78312116918498,43.0,76.11,actual,geocoded
167619239,340,"£1,473 pcm",weekly,Flat,1,1.0,"Great West Road, Brentford","A one-bedroom studio apartment featuring an open-plan kitchen, offering plenty of storage space and wooden flooring throughout. The reception room provides access to a private balcony, overlooking the communal gardens for residents. The property also benefits from on-site concierge service and a ...",https://www.rightmove.co.uk/properties/167619239#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167619239,"Dexters, Brentford",248528,Added on 30/09/2025,2025-09-30T15:14:20Z,,,2025-10-15T18:50:01.586663,"{'let available date': 'Ask agent', 'deposit': '£1,700', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.4809696, -0.3509057)",15.79933062059499,100.0,68.40133875881003,43.729438202247195,76.11,estimated,geocoded
87302568,1450,"£1,450 pcm",monthly,Flat,1,1.0,"Milkwood Rd, London, SE24",GUARANTOR REQUIRED FOR ALL TENANTS. Smart 1 bed flat in trendy Herne hill. The apartment is unfurnished. The apartments consists of a good sized living area with a separate fully integrated kitc... ** Property Reference: 2658595 **,https://www.rightmove.co.uk/properties/87302568#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=87302568,"OpenRent, London",96668,Added yesterday,2025-10-14T12:48:31Z,,SE24,2025-10-15T18:49:30.583865,"{'let available date': 'Now', 'deposit': '£0', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4636767, -0.1012263)",5.271025054518704,78.88888888888889,89.4579498909626,43.729438202247195,76.08,estimated,geocoded
167159576,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Corbyn Street, London, N4",A spacious one-bedroom garden flat to rent. The property is located close to amenities of Stroud Green and excellent transport links including Finsbury Park Tube.,https://www.rightmove.co.uk/properties/167159576#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167159576,"Kinleigh Folkard & Hayward - Lettings, Crouch End",55432,Added on 18/09/2025,2025-09-18T16:33:33Z,,N4,2025-10-15T18:50:09.284994,"{'let available date': 'Now', 'deposit': '£0', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",370.0,34.0,True,,"(51.4893335, -0.1440551)",2.380153846150935,77.77777777777779,95.23969230769814,34.0,76.01,actual,geocoded
166898438,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Graham Road, London","We are pleased to offer this second floor, one bed Victorian conversion. The property comprises of a double bedroom, a spacious living room which leads to the kitchen, and family bathroom/WC.",https://www.rightmove.co.uk/properties/166898438#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166898438,"Dexters, Hendon",44870,Added on 11/09/2025,2025-09-11T18:41:17Z,,,2025-10-15T18:50:14.111235,"{'let available date': 'Ask agent', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,True,,"(51.5459728, -0.0663214)",5.986687074062836,80.0,88.02662585187433,43.729438202247195,75.96,estimated,geocoded
168074018,1430,"£1,430 pcm",monthly,Apartment,1,1.0,"Mulgrave Road, Sutton, Surrey, SM2","AVAILABLE NOW Conveniently located in Mulgrave Road walking distance to Sutton mainline station, we are pleased to offer for sale this really spacious one bedroom ground floor apartment with share of freehold and 990 year lease. The accommodation is exceptional: spacious entrance ...",https://www.rightmove.co.uk/properties/168074018#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168074018,"Burn & Warne, Sutton",13793,Added on 10/10/2025,2025-10-10T11:39:41Z,,SM2,2025-10-15T18:49:38.504376,"{'let available date': '18/10/2025', 'deposit': '£0', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.4934207, -0.0478319)",5.7748009817443515,79.33333333333333,88.4503980365113,43.729438202247195,75.86,estimated,geocoded
167869997,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Shirland Road, Maida Vale W9","Excellent one bed apartment in Maida Vale benefitting from a spacious reception room with a modern fitted kitchen, modern bathroom and double bedroom. Bright and airy throughout with carpets and neutral décor.",https://www.rightmove.co.uk/properties/167869997#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167869997,"Black Katz, West Hampstead",32793,Added on 06/10/2025,2025-10-06T17:00:03Z,,W9,2025-10-15T18:49:51.505886,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.5271061, -0.1952126)",5.147621823664184,77.77777777777779,89.70475635267164,43.729438202247195,75.74,estimated,geocoded
166724297,1400,"£1,400 pcm",monthly,Apartment,1,1.0,"Hind House, Lewisham, SE14","Newly Refurbished Studio Flat in Lewisham SE14 - Bright, Spacious, and Available Now",https://www.rightmove.co.uk/properties/166724297#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166724297,"Holland Properties, London",36516,Reduced on 07/10/2025,2025-09-08T14:16:50Z,,SE14,2025-10-15T18:49:48.893298,"{'let available date': 'Now', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4821431, -0.0473617)",6.276261380329699,80.0,87.4474772393406,43.729438202247195,75.72,estimated,geocoded
87299397,1450,"£1,450 pcm",monthly,Flat,1,1.0,"Choumert Road, Peckham, London, SE15","ZERO DEPOSIT AVAILABLE. LONG LET. Presented in excellent condition throughout, this wonderful one bedroom flat is set within a superb modern development offering ample living space, quality fixtures, separate kitchen/dining room and double bedroom.",https://www.rightmove.co.uk/properties/87299397#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=87299397,"Foxtons, Peckham",66768,Added yesterday,2025-10-14T12:08:39Z,,SE15,2025-10-15T18:49:30.583872,"{'let available date': 'Ask agent', 'deposit': '£1,674', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",477.0,44.0,True,,"(51.4681258, -0.0679604)",6.077813676810385,78.88888888888889,87.84437264637923,44.0,75.49,actual,geocoded
167879996,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Newington Green Road, London, N1",Situated on the renowned Newington Green Road on the cusp of Highbury & Islington and Newington Green is this one double bedroom flat found in the midst of it all. The flat is positioned on the first floor of a charming building and within close proximity is Canonbury and Highbury & Islin...,https://www.rightmove.co.uk/properties/167879996#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167879996,"Property Inc, Harringay",191252,Added on 06/10/2025,2025-10-06T23:24:11Z,,N1,2025-10-15T18:49:51.505860,"{'let available date': 'Now', 'deposit': '£1,499', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.5501529, -0.0866854)",5.472871453180371,77.77777777777779,89.05425709363925,43.729438202247195,75.48,estimated,geocoded
166938110,1350,"£1,350 pcm",monthly,Apartment,1,1.0,"Richardson House, Malting Way","We are pleased to present this lovely one bedroom first floor apartment located in the highly sought after and popular modern Maltings development. The property comprises double bedroom with built in wardrobes, spacious lounge/dining room, separate kitchen and bathroom with bath and over head sho...",https://www.rightmove.co.uk/properties/166938110#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166938110,"Anthony James Manser, Isleworth",37403,Reduced on 13/10/2025,2025-09-12T15:45:43Z,,,2025-10-15T18:49:35.769184,"{'let available date': 'Now', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.5168395, -0.0246957)",7.209645868782677,81.11111111111111,85.58070826243464,43.729438202247195,75.42,estimated,geocoded
166864766,1500,"£1,500 pcm",monthly,Flat,2,1.0,"Baizdon Road, London, SE3","""Cosy 2-bed flat in prime location. Bright living space, separate kitchen, private balcony. Residents' permit parking. EPC rating C (71), council tax band C.",https://www.rightmove.co.uk/properties/166864766#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166864766,"Kallars, London",289823,Reduced on 02/10/2025,2025-09-11T10:42:12Z,,SE3,2025-10-15T18:49:59.184692,"{'let available date': 'Now', 'deposit': '£1,730', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",667.0,62.0,True,,"(51.4680206, 0.0040514)",10.173624603765601,77.77777777777779,79.6527507924688,62.0,75.37,actual,geocoded
167913068,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Blanchedowne, Camberwell","Beautifully presented and thoughtfully designed, this charming ground-floor studio offers a stylish and comfortable living space. Boasting a modern interior throughout, the property is move-in ready and designed to make the most of every inch of space The main studio room is bright and welcoming...",https://www.rightmove.co.uk/properties/167913068#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167913068,"Dexters, East Dulwich",255212,Reduced today,2025-10-07T13:48:31Z,,,2025-10-15T18:49:23.151606,"{'let available date': 'Ask agent', 'deposit': '£1,846', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.4635529, -0.0898016)",5.608695969382472,77.77777777777779,88.78260806123505,43.729438202247195,75.37,estimated,geocoded
167707613,1450,"£1,450 pcm",monthly,Flat,1,1.0,"Rye Lane, London, SE15","An expansive 1 bed apartment, complete with a generously sized separate kitchen, is now available for rent on Rye Lane in the lively heart of Peckham. This well-designed living space boasts abunda... ** Property Reference: 2618820 **",https://www.rightmove.co.uk/properties/167707613#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167707613,"OpenRent, London",96668,Added on 02/10/2025,2025-10-02T12:13:21Z,,SE15,2025-10-15T18:49:56.802840,"{'let available date': 'Now', 'deposit': '£1,673', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.4669503, -0.0660185)",6.265490532536741,78.88888888888889,87.46901893492652,43.729438202247195,75.29,estimated,geocoded
133346288,1500,"£1,500 pcm",monthly,Flat,2,1.0,"Central Road, Worcester Park, Surrey, KT4","A first floor two bedroom flat with a lounge 13'9 X 12'4, fitted kitchen with appliances, white bathroom suite and an outside terrace space. Situated on Central Road with its various shops, restaurants and mainline station giving access to Waterloo in 25 minutes.",https://www.rightmove.co.uk/properties/133346288#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=133346288,"Connor Prince, Worcester Park",23486,Added on 24/09/2025,2023-04-13T14:54:18Z,,KT4,2025-10-15T18:50:06.850858,"{'let available date': 'Now', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4934207, -0.0478319)",5.7748009817443515,77.77777777777779,88.4503980365113,43.729438202247195,75.24,estimated,geocoded
85601922,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Homerton High Street, London, E9",Delightful 1 bedroom flat located on the 1st floor. Open-plan kitchen & living room. Close to Homerton Hospital and the station. Furnished or unfurnished. Available immediately.,https://www.rightmove.co.uk/properties/85601922#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=85601922,"Milegate, London",123322,Reduced on 16/09/2025,2022-06-10T17:45:28Z,,E9,2025-10-15T18:50:11.738005,"{'let available date': 'Ask agent', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",,,True,,"(51.5487127, -0.0415015)",7.491165696322497,81.11111111111111,85.017668607355,43.729438202247195,75.2,estimated,geocoded
167994068,1450,"£1,450 pcm",monthly,Flat,1,1.0,"High Road, Wood Green, N22","Great location! Havilands present this 1 bed flat just moments walk from Wood Green underground station (zone 3 Piccadilly line) and all the local amenities - shops and restaurants. The flat benefits from a large kitchen/diner, lounge, bedroom and spacious bathroom. Suitable for professional coup...",https://www.rightmove.co.uk/properties/167994068#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167994068,"Havilands, London",82874,Added on 08/10/2025,2025-10-08T15:37:40Z,,N22,2025-10-15T18:49:46.492380,"{'let available date': 'Now', 'deposit': '£1,450', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",603.0,56.0,True,,"(51.5920697, -0.1053176)",9.469356641797235,78.88888888888889,81.06128671640553,56.00000000000001,75.18,actual,geocoded
168135293,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Kingswood Road, Brixton Hill, SW2",A spacious one bedroom flat with direct access onto a shared garden. This property would be perfect for professional couple or single occupant.,https://www.rightmove.co.uk/properties/168135293#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168135293,"Jacksons Estate Agents, Clapham",99865,Added on 13/10/2025,2025-10-13T08:59:10Z,,SW2,2025-10-15T18:49:35.769215,"{'let available date': 'Ask agent', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4554446, -0.1192178)",5.887175457765936,77.77777777777779,88.22564908446813,43.729438202247195,75.15,estimated,geocoded
167217980,1450,"£1,450 pcm",monthly,Apartment,1,1.0,"East Dulwich Road, East Dulwich, London, SE22",This charming top floor one bedroom flat is situated in a fantastic Victorian detached house opposite Goose Green.,https://www.rightmove.co.uk/properties/167217980#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167217980,"Winkworth, Dulwich",47825,Reduced on 07/10/2025,2025-09-20T00:00:22Z,,SE22,2025-10-15T18:49:46.492464,"{'let available date': '01/11/2025', 'deposit': '£0', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,True,,"(51.4617743, -0.070122)",6.519629460297181,78.88888888888889,86.96074107940564,43.729438202247195,75.09,estimated,geocoded
167240186,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Brixton Hill, London, SW2",DON'T MISS OUT ON: cosy one-bedroom flat on Brixton Hill that is perfectly located between Streatham Hill station and Brixton Hill station. Available 9th of October 2025! Benefits of the property... ** Property Reference: 2651971 **,https://www.rightmove.co.uk/properties/167240186#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167240186,"OpenRent, London",96668,Added on 21/09/2025,2025-09-21T19:07:45Z,,SW2,2025-10-15T18:50:09.284981,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.454366, -0.1199944)",6.001611307901112,77.77777777777779,87.99677738419777,43.729438202247195,75.06,estimated,geocoded
168046307,1400,"£1,400 pcm",monthly,Apartment,1,1.0,"The Quarterdeck, London, E14","BRIGHT & SPACIOUS one bedroom apartment near Canary Wharf, offering west-facing views and a wealth of storage space.",https://www.rightmove.co.uk/properties/168046307#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168046307,"The Online Letting Agents Ltd, Bury St Edmunds",82831,Added on 09/10/2025,2025-10-09T16:11:51Z,,E14,2025-10-15T18:49:40.916253,"{'let available date': 'Now', 'deposit': '£1,615', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",500.0,,True,,"(51.4980746, -0.0248071)",7.224137667249806,80.0,85.55172466550039,43.729438202247195,74.97,estimated,geocoded
